customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
YE12395,Oregon,M,High School or Below,0,31267,129,0,Personal Auto,Sports Car,619
MA94219,Nevada,M,College,0,78250,114,0,Personal Auto,Four-Door Car,547
FJ28407,California,M,High School or Below,0,0,153,0,Personal Auto,SUV,1027
CJ72056,California,M,Bachelor,0,65636,67,0,Personal Auto,Four-Door Car,321
QU52713,California,M,Bachelor,0,43177,103,0,Corporate Auto,SUV,420
FE20514,Oregon,M,College,0,26733,66,0,Personal Auto,Four-Door Car,218
RY43586,Oregon,F,Master,0,12590,73,0,Personal Auto,Two-Door Car,132
SK66747,Washington,M,Bachelor,0,33481,188,0,Personal Auto,Luxury SUV,1194
SC31713,California,F,College,0,0,80,0,Personal Auto,Four-Door Car,384
TH72420,Oregon,M,Doctor,0,25752,73,0,Personal Auto,Two-Door Car,378
FD75102,California,F,College,0,27982,87,0,Personal Auto,Two-Door Car,14
LW75453,California,M,Bachelor,0,29445,68,0,Personal Auto,Four-Door Car,334
BS96517,Washington,F,College,0,47455,61,0,Personal Auto,Four-Door Car,278
SO55284,Nevada,F,High School or Below,0,64125,108,0,Personal Auto,SUV,369
SD83603,Oregon,F,College,0,56830,83,0,Personal Auto,Two-Door Car,319
JQ68425,California,M,College,0,58236,108,0,Corporate Auto,SUV,67
VM51572,Washington,M,Bachelor,0,54289,62,0,Personal Auto,Four-Door Car,430
JH58282,California,F,College,0,0,66,0,Personal Auto,Four-Door Car,316
WP23743,California,M,College,0,47482,93,0,Corporate Auto,Four-Door Car,594
DS47984,Arizona,M,Master,0,60244,83,0,Personal Auto,Four-Door Car,326
UV52613,Arizona,M,College,0,20867,71,0,Personal Auto,Four-Door Car,340
XM96138,California,M,Master,0,98138,93,0,Personal Auto,Four-Door Car,427
HF95739,California,M,High School or Below,0,0,81,0,Personal Auto,Four-Door Car,583
HG81101,Washington,F,Bachelor,0,20327,74,0,Personal Auto,Four-Door Car,824
VN27419,Oregon,F,High School or Below,0,11828,90,0,Personal Auto,Four-Door Car,571
VZ59523,Arizona,M,Doctor,0,50695,71,0,Personal Auto,Two-Door Car,110
UF91715,Nevada,M,High School or Below,0,0,107,0,Personal Auto,Four-Door Car,770
JV13438,Oregon,M,High School or Below,0,98693,61,0,Personal Auto,Four-Door Car,292
MN82687,Oregon,F,Bachelor,0,54507,138,0,Personal Auto,SUV,702
MR50410,Nevada,M,College,0,89703,126,0,Personal Auto,SUV,601
DT53270,Washington,F,College,0,0,71,0,Personal Auto,Four-Door Car,421
DA79098,California,M,Bachelor,0,0,67,0,Personal Auto,Two-Door Car,357
FY86121,Oregon,M,College,0,70882,69,0,Personal Auto,Four-Door Car,124
AA69265,Nevada,F,Bachelor,0,60817,103,0,Personal Auto,Four-Door Car,494
ZT86224,Nevada,M,Bachelor,0,72257,90,0,Personal Auto,Four-Door Car,408
GW89148,California,M,Doctor,0,90008,137,0,Personal Auto,SUV,406
EJ97834,Nevada,F,High School or Below,0,93987,65,0,Personal Auto,Two-Door Car,251
VM66678,Oregon,F,High School or Below,0,81872,115,0,Personal Auto,Four-Door Car,256
OY34553,Nevada,F,Bachelor,0,60221,67,0,Personal Auto,Four-Door Car,238
JL49772,Arizona,F,Bachelor,0,33651,69,0,Personal Auto,Four-Door Car,328
ZO44848,California,F,College,0,0,61,0,Special Auto,Four-Door Car,216
TW66679,Oregon,M,High School or Below,0,75741,109,0,Corporate Auto,SUV,217
RP98585,Arizona,M,Master,0,38086,96,0,Personal Auto,Two-Door Car,243
XK83294,California,F,High School or Below,0,38725,64,0,Corporate Auto,Two-Door Car,307
VZ43707,Nevada,M,High School or Below,0,20132,86,0,Corporate Auto,Four-Door Car,412
RO89767,Arizona,M,Master,0,0,105,0,Personal Auto,Sports Car,451
UN49741,Oregon,M,High School or Below,0,44299,106,0,Personal Auto,SUV,754
SY46862,Arizona,M,High School or Below,0,98917,139,0,Corporate Auto,Sports Car,336
ZY60545,California,F,College,0,91535,67,0,Personal Auto,Four-Door Car,126
WP62115,Washington,F,College,0,53484,70,0,Corporate Auto,Two-Door Car,333
NK16909,Oregon,M,Doctor,0,45318,103,0,Personal Auto,SUV,494
BQ41371,Oregon,F,Bachelor,0,46897,70,0,Personal Auto,Four-Door Car,344
QF29828,Arizona,F,Master,0,40135,80,0,Personal Auto,Four-Door Car,78
LP59331,Arizona,M,College,0,38606,68,0,Personal Auto,Four-Door Car,413
NJ46471,Oregon,F,Bachelor,0,56550,73,0,Corporate Auto,Four-Door Car,162
KX53892,Oregon,F,College,0,61146,65,0,Personal Auto,Four-Door Car,273
YP37291,Nevada,M,High School or Below,0,36409,66,0,Personal Auto,Four-Door Car,316
RX93631,Arizona,F,Bachelor,0,90035,80,0,Personal Auto,Four-Door Car,141
GS26763,California,F,Bachelor,0,39669,98,0,Personal Auto,Two-Door Car,492
SK74843,Arizona,F,Master,0,57963,61,0,Personal Auto,Four-Door Car,42
AG47947,Washington,F,High School or Below,0,81872,115,0,Personal Auto,Four-Door Car,256
LQ23049,California,F,High School or Below,0,25965,65,0,Personal Auto,Four-Door Car,329
VF10088,Arizona,F,High School or Below,0,59662,85,0,Personal Auto,Four-Door Car,10
OJ65428,Nevada,M,College,0,27906,102,0,Personal Auto,Four-Door Car,489
ZF48094,Oregon,F,High School or Below,0,51032,83,0,Personal Auto,Four-Door Car,349
TN56613,Arizona,F,Bachelor,0,83771,133,0,Personal Auto,Sports Car,482
IA33339,Oregon,F,Bachelor,0,57052,115,0,Corporate Auto,SUV,483
UB28078,California,M,Master,0,51510,106,0,Personal Auto,Four-Door Car,688
ZK60855,Oregon,F,College,0,34819,61,0,Corporate Auto,Four-Door Car,185
CM73149,California,F,Bachelor,0,31189,122,0,Personal Auto,Sports Car,585
SC81807,California,F,College,0,32180,103,0,Special Auto,Sports Car,558
DS57918,California,M,Bachelor,0,27500,114,0,Corporate Auto,SUV,472
TN29644,California,F,College,0,67018,94,0,Personal Auto,Four-Door Car,104
UL17918,Arizona,M,Bachelor,0,0,77,0,Corporate Auto,Two-Door Car,436
MJ25422,Oregon,F,College,0,0,199,0,Personal Auto,Luxury SUV,1062
FG21377,California,F,Bachelor,0,33588,62,0,Corporate Auto,Four-Door Car,419
BQ15946,Oregon,M,Doctor,0,56270,83,0,Personal Auto,Four-Door Car,398
CO53249,Arizona,M,College,0,82800,70,0,Corporate Auto,Four-Door Car,442
XS83731,Arizona,F,College,0,0,68,0,Personal Auto,Four-Door Car,425
VH41477,Oregon,M,High School or Below,0,63891,119,0,Corporate Auto,Two-Door Car,7
AT13963,Washington,F,Master,0,43946,133,0,Corporate Auto,Sports Car,415
XU49878,Washington,M,Bachelor,0,62039,68,0,Personal Auto,Four-Door Car,265
RY10920,Oregon,M,College,0,60475,107,0,Personal Auto,Four-Door Car,513
OC32181,Nevada,F,High School or Below,0,70279,71,0,Special Auto,Four-Door Car,331
OE19653,Oregon,F,High School or Below,0,0,93,0,Personal Auto,Two-Door Car,446
WG39961,Oregon,F,High School or Below,0,66676,97,0,Personal Auto,Four-Door Car,558
QY78671,Arizona,M,High School or Below,0,12048,77,0,Corporate Auto,Four-Door Car,369
SY48591,Arizona,F,College,0,0,68,0,Personal Auto,Four-Door Car,326
SM16060,Arizona,F,College,0,0,68,0,Personal Auto,Two-Door Car,619
FW53453,California,F,Master,0,36094,99,0,Personal Auto,Two-Door Car,456
KU42210,Arizona,M,Bachelor,0,0,61,0,Corporate Auto,Four-Door Car,439
XR74789,Washington,F,College,0,63328,89,0,Personal Auto,Two-Door Car,427
GB39602,Nevada,M,High School or Below,0,0,112,0,Corporate Auto,Sports Car,587
SK93727,Washington,F,High School or Below,0,36121,118,0,Personal Auto,Four-Door Car,1107
OM37845,California,M,Master,0,56005,68,0,Personal Auto,Four-Door Car,326
VR45143,Arizona,F,High School or Below,0,48597,71,0,Corporate Auto,Four-Door Car,305
GF35623,California,F,High School or Below,0,0,81,0,Personal Auto,Four-Door Car,583
AF47139,Oregon,F,College,0,42540,70,0,Personal Auto,Four-Door Car,43
IS48950,California,M,College,0,87544,109,0,Corporate Auto,SUV,523
NC98544,Nevada,M,High School or Below,0,26292,80,0,Personal Auto,Two-Door Car,384
AD12500,California,F,High School or Below,0,42696,228,0,Personal Auto,Luxury Car,1273
ZE59681,Nevada,M,College,0,88009,71,0,Corporate Auto,Two-Door Car,266
JQ91314,Washington,M,College,0,0,97,0,Personal Auto,Four-Door Car,1026
WX92260,Washington,F,College,0,0,66,0,Corporate Auto,Four-Door Car,316
MO21402,Oregon,F,Master,0,16181,181,0,Personal Auto,SUV,1261
QY41319,Oregon,M,College,0,0,62,0,Personal Auto,Two-Door Car,446
WE90911,Arizona,F,Bachelor,0,75438,136,0,Personal Auto,SUV,438
KB90888,Oregon,F,High School or Below,0,0,73,0,Corporate Auto,Two-Door Car,842
NN87570,Oregon,M,Bachelor,0,27681,83,0,Corporate Auto,Two-Door Car,398
PD94315,Arizona,F,Bachelor,0,23444,196,0,Corporate Auto,SUV,940
IN65727,Washington,F,Master,0,63684,68,0,Personal Auto,Two-Door Car,343
FB76635,Oregon,F,College,0,61737,107,0,Personal Auto,Sports Car,495
RF58958,California,M,High School or Below,0,0,113,0,Personal Auto,Four-Door Car,813
AZ15952,Oregon,M,Bachelor,0,52373,111,0,Personal Auto,Four-Door Car,186
KP22549,Oregon,M,Bachelor,0,58213,79,0,Personal Auto,Four-Door Car,39
QC34927,California,M,High School or Below,0,74142,83,0,Personal Auto,Two-Door Car,398
WD87578,Nevada,F,High School or Below,0,0,109,0,Personal Auto,Four-Door Car,784
ER51965,Washington,M,College,0,49746,111,0,Corporate Auto,Four-Door Car,589
LA53648,California,F,High School or Below,0,0,129,0,Personal Auto,SUV,1059
FX73249,Oregon,M,Bachelor,0,0,104,0,Personal Auto,Four-Door Car,499
WF53890,Arizona,F,Bachelor,0,39854,66,0,Personal Auto,Two-Door Car,261
QL35310,Nevada,F,Master,0,36650,69,0,Corporate Auto,Four-Door Car,56
FY30870,California,F,High School or Below,0,32756,93,0,Personal Auto,Two-Door Car,381
JF73533,Nevada,M,College,0,36268,86,0,Personal Auto,Four-Door Car,531
IW70308,Oregon,F,Bachelor,0,23815,73,0,Personal Auto,Four-Door Car,424
ZS50183,Arizona,F,College,0,0,107,0,Corporate Auto,SUV,513
EU38033,Nevada,M,High School or Below,0,39188,74,0,Personal Auto,Four-Door Car,355
ZJ86769,Nevada,M,College,0,58089,118,0,Personal Auto,SUV,566
JZ90556,Oregon,F,High School or Below,0,62120,74,0,Corporate Auto,Four-Door Car,28
OQ43721,Oregon,F,High School or Below,0,26540,69,0,Personal Auto,Four-Door Car,378
NI71089,California,M,College,0,28215,65,0,Personal Auto,Two-Door Car,468
ZF84966,Nevada,F,Doctor,0,61675,123,0,Corporate Auto,SUV,482
LN11802,California,M,Master,0,0,100,0,Personal Auto,Sports Car,480
CG92708,Nevada,F,College,0,69600,74,0,Personal Auto,Four-Door Car,341
TH59993,California,F,College,0,40982,62,0,Corporate Auto,Four-Door Car,106
WH76688,Oregon,M,Bachelor,0,74015,72,0,Personal Auto,Four-Door Car,471
NK82261,California,M,High School or Below,0,0,94,0,Personal Auto,Two-Door Car,1121
FI93397,Oregon,F,Bachelor,0,0,79,0,Personal Auto,Four-Door Car,509
FO33051,Arizona,M,College,0,29439,146,0,Personal Auto,SUV,700
ZE40223,Oregon,M,College,0,0,108,0,Personal Auto,Sports Car,518
II49996,Arizona,M,Bachelor,0,74015,72,0,Personal Auto,Four-Door Car,471
AX71707,Arizona,F,College,0,67881,79,0,Personal Auto,Two-Door Car,391
GF38306,Nevada,F,High School or Below,0,96162,97,0,Corporate Auto,Four-Door Car,376
TN54884,California,F,College,0,39049,63,0,Personal Auto,Two-Door Car,294
DD27635,Oregon,M,Doctor,0,29808,105,0,Personal Auto,SUV,52
NX84287,California,F,Master,0,65727,134,0,Corporate Auto,SUV,363
EO38569,Washington,F,High School or Below,0,0,62,0,Personal Auto,Four-Door Car,446
FF77476,California,F,High School or Below,0,22283,65,0,Corporate Auto,Four-Door Car,572
CW92156,Washington,F,College,0,37435,105,0,Personal Auto,SUV,314
XA53408,Oregon,M,College,0,27756,71,0,Corporate Auto,Two-Door Car,735
CV86445,Arizona,M,High School or Below,0,86876,68,0,Personal Auto,Four-Door Car,118
TK32843,California,M,Bachelor,0,0,114,0,Personal Auto,Four-Door Car,863
EV14053,California,F,High School or Below,0,34062,91,0,Corporate Auto,Four-Door Car,603
IY38767,Oregon,M,High School or Below,0,0,73,0,Personal Auto,Two-Door Car,496
VJ34494,Washington,F,College,0,0,69,0,Corporate Auto,Four-Door Car,331
SN36487,Arizona,F,College,0,78358,128,0,Corporate Auto,SUV,614
SW88021,California,F,Bachelor,0,12222,67,0,Corporate Auto,Two-Door Car,321
US43945,California,F,Bachelor,0,41247,64,0,Personal Auto,Two-Door Car,307
QC93181,California,F,College,0,13663,97,0,Corporate Auto,Four-Door Car,465
XS89049,Nevada,F,College,0,25531,74,0,Personal Auto,Two-Door Car,355
QR79788,Nevada,M,College,0,58643,74,0,Personal Auto,Four-Door Car,329
WG51244,Oregon,M,Bachelor,0,48107,190,0,Corporate Auto,Luxury SUV,912
BF56053,Washington,F,Bachelor,0,18643,119,0,Corporate Auto,Four-Door Car,571
AN97123,Nevada,F,College,0,0,102,0,Personal Auto,Two-Door Car,401
VS30147,Oregon,M,Master,0,58645,110,0,Personal Auto,SUV,427
FY70464,Oregon,F,Bachelor,0,95058,177,0,Personal Auto,SUV,89
BG19572,Washington,F,Bachelor,0,0,87,0,Corporate Auto,Four-Door Car,1032
LR43989,Oregon,F,High School or Below,0,19715,66,0,Personal Auto,Four-Door Car,475
ER10834,Nevada,F,Master,0,68787,66,0,Personal Auto,Four-Door Car,105
WL46620,Nevada,M,Bachelor,0,29056,66,0,Personal Auto,Two-Door Car,355
MO27230,Oregon,F,College,0,47829,117,0,Personal Auto,SUV,561
HD32695,Arizona,F,Bachelor,0,13128,118,0,Personal Auto,Four-Door Car,771
ED89934,California,F,College,0,58946,121,0,Personal Auto,SUV,486
WU63862,Oregon,M,College,0,31614,71,0,Personal Auto,Four-Door Car,234
EW27959,California,F,Bachelor,0,44667,65,0,Personal Auto,Four-Door Car,245
IG15771,Oregon,M,College,0,0,111,0,Personal Auto,Four-Door Car,937
PJ84431,California,M,High School or Below,0,91512,189,0,Personal Auto,Luxury Car,907
RW46214,Oregon,F,High School or Below,0,26540,69,0,Personal Auto,Four-Door Car,331
VP91482,Oregon,M,Bachelor,0,0,103,0,Personal Auto,SUV,741
DZ48278,Nevada,M,High School or Below,0,38798,72,0,Personal Auto,Four-Door Car,332
HC37968,Oregon,F,Bachelor,0,0,117,0,Personal Auto,Sports Car,561
CQ15251,Oregon,F,Bachelor,0,65629,64,0,Personal Auto,Four-Door Car,89
QD36906,Nevada,F,Master,0,33291,73,0,Personal Auto,Four-Door Car,172
BG95711,California,F,College,0,57264,84,0,Personal Auto,Four-Door Car,129
HR44460,California,F,Bachelor,0,60970,110,0,Personal Auto,SUV,94
NE57101,Oregon,M,College,0,34220,109,0,Corporate Auto,SUV,523
UQ34669,Arizona,M,Master,0,88997,72,0,Personal Auto,Four-Door Car,174
BL42392,Arizona,M,Doctor,0,18779,63,0,Personal Auto,Four-Door Car,215
WC52068,Oregon,M,College,0,50825,102,0,Corporate Auto,SUV,369
GB20532,Arizona,M,High School or Below,0,0,86,0,Personal Auto,Four-Door Car,569
XS74432,California,F,High School or Below,0,29218,72,0,Personal Auto,Four-Door Car,502
YA10507,California,M,High School or Below,0,95697,61,0,Special Auto,Two-Door Car,114
NL59273,Oregon,F,Doctor,0,61486,70,0,Personal Auto,Two-Door Car,334
BZ81849,Arizona,F,Bachelor,0,0,68,0,Personal Auto,Four-Door Car,326
MF83904,Oregon,F,Bachelor,0,17723,72,0,Personal Auto,Two-Door Car,345
MH14039,California,M,High School or Below,0,72421,65,0,Personal Auto,Four-Door Car,312
XJ26467,California,F,College,0,36510,84,0,Personal Auto,Four-Door Car,286
BC53546,Oregon,M,Bachelor,0,35396,70,0,Personal Auto,Two-Door Car,336
KB58189,Oregon,F,College,0,69230,63,0,Special Auto,Four-Door Car,283
FF31523,Washington,F,Master,0,28054,195,0,Corporate Auto,SUV,571
EE98024,California,F,College,0,25866,109,0,Personal Auto,Four-Door Car,523
QA50777,Oregon,F,Bachelor,0,23675,117,0,Personal Auto,Four-Door Car,707
HW36182,California,M,Master,0,0,71,0,Personal Auto,Two-Door Car,340
SB64064,Nevada,F,Bachelor,0,0,66,0,Personal Auto,Four-Door Car,433
MY60905,California,F,Bachelor,0,0,68,0,Personal Auto,Two-Door Car,326
FB77856,Nevada,M,College,0,28142,105,0,Personal Auto,Sports Car,701
XQ93931,Oregon,M,College,0,23706,68,0,Corporate Auto,Four-Door Car,326
WA74455,Arizona,M,College,0,0,131,0,Personal Auto,SUV,628
GK98989,Washington,M,Bachelor,0,0,85,0,Corporate Auto,Four-Door Car,872
VA35421,Nevada,F,Master,0,83527,64,0,Personal Auto,Two-Door Car,39
BB41401,Arizona,M,High School or Below,0,26876,76,0,Personal Auto,Four-Door Car,364
RQ16234,Arizona,F,High School or Below,0,55099,122,0,Corporate Auto,Sports Car,260
DO83789,Arizona,F,College,0,71661,65,0,Personal Auto,Four-Door Car,312
AK46006,Oregon,M,Bachelor,0,18047,242,0,Personal Auto,Luxury SUV,1350
CJ59481,Washington,M,College,0,90893,70,0,Personal Auto,Two-Door Car,70
JL86651,Nevada,M,College,0,90016,102,0,Personal Auto,Four-Door Car,20
AN32867,California,M,Bachelor,0,81285,81,0,Personal Auto,Four-Door Car,441
AC67315,Nevada,F,Bachelor,0,96950,115,0,Personal Auto,Sports Car,633
XN90444,California,M,Doctor,0,24814,69,0,Special Auto,Two-Door Car,331
CZ72326,Oregon,F,High School or Below,0,0,90,0,Corporate Auto,Two-Door Car,648
FG18525,Nevada,M,Bachelor,0,0,61,0,Personal Auto,Two-Door Car,60
HC25359,Oregon,F,Master,0,52572,113,0,Personal Auto,Four-Door Car,441
SM39580,Arizona,M,Doctor,0,0,85,0,Corporate Auto,Two-Door Car,595
UU81720,California,F,High School or Below,0,41701,68,0,Corporate Auto,Four-Door Car,64
WO53546,Oregon,M,College,0,0,104,0,Personal Auto,Sports Car,499
UH76249,Arizona,M,High School or Below,0,0,80,0,Corporate Auto,Four-Door Car,384
YP79029,California,M,Bachelor,0,34179,107,0,Corporate Auto,Sports Car,770
HS79851,Oregon,M,Bachelor,0,27681,83,0,Personal Auto,Two-Door Car,398
YR49519,Arizona,M,Bachelor,0,0,73,0,Corporate Auto,Four-Door Car,359
AN21193,Washington,F,Bachelor,0,0,70,0,Personal Auto,Four-Door Car,504
TS98462,Washington,F,High School or Below,0,78494,69,0,Personal Auto,Two-Door Car,78
OB11898,Nevada,F,College,0,0,66,0,Personal Auto,Two-Door Car,316
RS85283,Oregon,M,Bachelor,0,56044,182,0,Personal Auto,SUV,952
NW19960,Oregon,M,College,0,37937,116,0,Personal Auto,SUV,556
AI11191,Arizona,F,High School or Below,0,77853,106,0,Personal Auto,SUV,165
PF24757,Arizona,F,College,0,72608,82,0,Personal Auto,Four-Door Car,393
NY20756,California,M,High School or Below,0,36568,128,0,Personal Auto,SUV,978
EU98982,Arizona,M,High School or Below,0,0,110,0,Personal Auto,SUV,796
GL54755,Washington,F,Bachelor,0,59578,98,0,Corporate Auto,Four-Door Car,403
UF13251,Oregon,M,High School or Below,0,26032,109,0,Personal Auto,SUV,638
HK16676,Oregon,M,High School or Below,0,39618,68,0,Corporate Auto,Four-Door Car,326
KF80571,Arizona,M,High School or Below,0,0,65,0,Personal Auto,Four-Door Car,625
XB43418,California,M,College,0,59438,124,0,Special Auto,SUV,562
IA78643,Washington,F,High School or Below,0,0,112,0,Personal Auto,Sports Car,537
RI97135,Washington,M,Bachelor,0,0,87,0,Personal Auto,Four-Door Car,401
HZ52656,Washington,F,Bachelor,0,89451,63,0,Personal Auto,Four-Door Car,61
BM71358,Arizona,M,High School or Below,0,44695,91,0,Personal Auto,Four-Door Car,147
DJ42087,California,F,High School or Below,0,24581,101,0,Personal Auto,Four-Door Car,484
NV98267,Arizona,M,Bachelor,0,0,73,0,Personal Auto,Four-Door Car,194
YD27780,Arizona,F,Bachelor,0,72334,129,0,Corporate Auto,SUV,412
DZ38951,Oregon,M,High School or Below,0,19831,83,0,Personal Auto,Four-Door Car,398
VO84133,California,M,High School or Below,0,40361,98,0,Personal Auto,Four-Door Car,71
FP86246,California,M,Bachelor,0,74656,111,0,Personal Auto,Four-Door Car,504
YA37626,Oregon,M,Master,0,25358,126,0,Personal Auto,SUV,750
XW54288,California,M,Bachelor,0,35461,95,0,Corporate Auto,Four-Door Car,9
ET81343,California,M,Doctor,0,59047,76,0,Personal Auto,Four-Door Car,364
CW57351,Nevada,F,College,0,62409,89,0,Personal Auto,Four-Door Car,392
EV39201,California,F,College,0,93272,95,0,Personal Auto,Four-Door Car,281
YV40022,California,F,College,0,0,135,0,Personal Auto,Sports Car,970
IX44049,Oregon,M,Bachelor,0,20166,83,0,Personal Auto,Two-Door Car,398
DI51103,Washington,F,High School or Below,0,0,74,0,Personal Auto,Four-Door Car,355
AS78838,California,M,Bachelor,0,29735,69,0,Personal Auto,Four-Door Car,331
YJ16399,California,M,High School or Below,0,0,64,0,Corporate Auto,Four-Door Car,772
LH52773,California,F,High School or Below,0,97460,114,0,Personal Auto,SUV,660
XF99212,Arizona,M,College,0,57564,63,0,Personal Auto,Two-Door Car,302
CL52383,Arizona,F,Bachelor,0,33232,94,0,Special Auto,Four-Door Car,435
DD28380,Arizona,F,College,0,11854,113,0,Personal Auto,Four-Door Car,807
CP87192,California,F,College,0,23843,79,0,Personal Auto,Four-Door Car,344
MH43755,Arizona,F,College,0,17961,181,0,Personal Auto,Sports Car,476
KT38145,California,F,College,0,0,64,0,Personal Auto,Four-Door Car,360
FU65756,Arizona,F,College,0,54695,103,0,Personal Auto,SUV,494
YG92601,California,M,College,0,85632,82,0,Personal Auto,Two-Door Car,7
MZ63755,California,F,Bachelor,0,0,139,0,Personal Auto,SUV,667
BI33231,California,F,High School or Below,0,0,76,0,Personal Auto,Four-Door Car,277
ZD71862,Oregon,F,High School or Below,0,39895,160,0,Personal Auto,SUV,765
VT87641,Washington,F,Bachelor,0,95815,82,0,Personal Auto,Four-Door Car,393
TN61016,California,F,High School or Below,0,37224,74,0,Personal Auto,Four-Door Car,355
PX27645,California,M,Bachelor,0,0,122,0,Personal Auto,SUV,1100
IS53899,Nevada,F,College,0,94652,86,0,Personal Auto,Four-Door Car,412
KC69320,Arizona,F,Bachelor,0,28582,112,0,Personal Auto,Sports Car,537
WR86431,Nevada,F,High School or Below,0,91123,138,0,Corporate Auto,SUV,103
TY27229,Arizona,M,Bachelor,0,85942,116,0,Personal Auto,Four-Door Car,79
LC42182,Nevada,F,High School or Below,0,64321,253,0,Personal Auto,Luxury SUV,422
SZ64974,Arizona,M,Doctor,0,77025,64,0,Personal Auto,Two-Door Car,380
AH89786,Oregon,M,High School or Below,0,16997,65,0,Personal Auto,Two-Door Car,468
QO70290,California,M,Bachelor,0,52408,125,0,Personal Auto,Sports Car,179
IR78670,California,M,Bachelor,0,0,116,0,Personal Auto,Four-Door Car,556
OU24549,Nevada,M,Bachelor,0,37573,112,0,Corporate Auto,SUV,537
OO96263,Nevada,F,High School or Below,0,45893,97,0,Personal Auto,Two-Door Car,465
SY86059,California,F,High School or Below,0,0,96,0,Corporate Auto,Four-Door Car,460
JZ76788,Nevada,M,College,0,29385,88,0,Personal Auto,Two-Door Car,422
AB23825,California,M,College,0,21509,81,0,Personal Auto,Two-Door Car,413
BH61137,Arizona,F,Bachelor,0,68144,70,0,Personal Auto,Four-Door Car,336
QW21716,Nevada,M,Bachelor,0,31093,63,0,Personal Auto,Four-Door Car,302
IU95336,Arizona,M,High School or Below,0,24350,73,0,Corporate Auto,Four-Door Car,350
TY22591,Washington,M,College,0,32823,100,0,Personal Auto,SUV,480
VR18539,Washington,M,College,0,44843,105,0,Personal Auto,SUV,391
GD89605,Oregon,F,Master,0,59364,67,0,Corporate Auto,Four-Door Car,321
RD47708,Oregon,M,College,0,39101,99,0,Personal Auto,Four-Door Car,167
XH47201,California,M,High School or Below,0,0,90,0,Personal Auto,Two-Door Car,432
TW62773,Washington,F,High School or Below,0,27604,92,0,Corporate Auto,Two-Door Car,441
QP77560,California,F,High School or Below,0,91603,64,0,Personal Auto,Four-Door Car,307
QV66305,Washington,F,Master,0,59828,104,0,Personal Auto,SUV,499
WC83676,Nevada,M,College,0,33247,72,0,Special Auto,Four-Door Car,284
QD98396,California,M,College,0,45867,126,0,Personal Auto,Sports Car,604
AM36670,California,F,College,0,54827,64,0,Personal Auto,Four-Door Car,132
CJ78727,California,F,Bachelor,0,0,64,0,Corporate Auto,Two-Door Car,307
GN61665,Arizona,M,Bachelor,0,47170,139,0,Corporate Auto,Sports Car,667
HY49431,California,F,Bachelor,0,21947,83,0,Personal Auto,Four-Door Car,366
IK82336,Oregon,F,College,0,39018,117,0,Personal Auto,SUV,561
WA16954,Arizona,M,Master,0,20252,71,0,Personal Auto,Four-Door Car,198
QD69852,Oregon,M,Bachelor,0,0,88,0,Personal Auto,Four-Door Car,633
XG47945,Oregon,M,Master,0,48602,70,0,Corporate Auto,Two-Door Car,487
UV57184,California,F,Bachelor,0,97849,62,0,Special Auto,Four-Door Car,183
JU55710,Oregon,F,College,0,41479,94,0,Personal Auto,Two-Door Car,19
PT50287,Oregon,F,Bachelor,0,69746,74,0,Personal Auto,Four-Door Car,225
AB73565,California,M,Bachelor,0,96748,96,0,Personal Auto,Two-Door Car,460
PK20739,Oregon,M,Bachelor,0,25074,112,0,Personal Auto,Two-Door Car,537
XI85062,Nevada,M,Master,0,66463,68,0,Personal Auto,Two-Door Car,326
KA77514,Washington,M,High School or Below,0,34865,69,0,Corporate Auto,Four-Door Car,255
ND80148,California,M,College,0,37399,116,0,Personal Auto,Four-Door Car,392
AK72422,California,M,College,0,21070,195,0,Corporate Auto,Sports Car,1404
LN49978,Oregon,F,Bachelor,0,31562,66,0,Personal Auto,Four-Door Car,316
RZ80299,California,F,Master,0,54684,71,0,Personal Auto,Four-Door Car,487
QU53781,Oregon,M,High School or Below,0,37388,117,0,Corporate Auto,SUV,561
MD70013,Nevada,F,Bachelor,0,84981,96,0,Personal Auto,Four-Door Car,4
QD97878,Nevada,M,Master,0,24046,116,0,Personal Auto,Two-Door Car,556
WK24299,California,M,High School or Below,0,20993,133,0,Personal Auto,SUV,638
RJ45123,Oregon,M,College,0,48029,116,0,Personal Auto,SUV,556
HM33037,Arizona,M,Bachelor,0,16233,197,0,Personal Auto,Luxury Car,1418
QY70905,Arizona,M,College,0,30718,67,0,Personal Auto,Two-Door Car,321
YL86561,Oregon,M,High School or Below,0,60277,65,0,Personal Auto,Four-Door Car,146
LK40971,California,M,Bachelor,0,0,107,0,Personal Auto,SUV,770
UI44314,Arizona,M,Bachelor,0,31911,68,0,Personal Auto,Four-Door Car,245
NN44612,Nevada,F,Bachelor,0,61402,62,0,Personal Auto,Two-Door Car,252
MA37431,California,F,College,0,34335,101,0,Corporate Auto,Two-Door Car,484
DP57381,Nevada,M,College,0,71467,86,0,Personal Auto,Two-Door Car,324
PX45824,Washington,M,College,0,0,74,0,Personal Auto,Four-Door Car,532
OG17838,Washington,M,High School or Below,0,36168,90,0,Personal Auto,Four-Door Car,432
WG37485,Oregon,F,College,0,58357,137,0,Personal Auto,Sports Car,708
RV95842,California,M,College,0,29692,77,0,Personal Auto,Four-Door Car,449
